label,score
realization,0.8197031617164612
confusion,0.996199905872345
neutral,0.9891006350517272
neutral,0.9674638509750366
disapproval,0.5776488780975342
remorse,0.703580915927887
approval,0.5625907182693481
neutral,0.6381568312644958
neutral,0.7132874727249146
neutral,0.6069034934043884
surprise,0.930918276309967
annoyance,0.7188488245010376
caring,0.7301657199859619
disappointment,0.902560532093048
disapproval,0.7985384464263916
sadness,0.8699230551719666
realization,0.8091627955436707
anger,0.5712993144989014
neutral,0.8826756477355957
neutral,0.6649724841117859
gratitude,0.9929289221763612
neutral,0.8970815539360046
amusement,0.7630817294120789
curiosity,0.9683760404586792
love,0.958009958267212
neutral,0.95497465133667
annoyance,0.6418807506561279
surprise,0.992137372493744
disapproval,0.8820372223854065
neutral,0.7092068195343018
realization,0.3877506256103515
disapproval,0.5908912420272827
neutral,0.6509348750114441
fear,0.9115577936172484
confusion,0.9357360601425172
neutral,0.7706801295280457
realization,0.337049126625061
neutral,0.8131101727485657
confusion,0.9933323264122008
neutral,0.5698869228363037
neutral,0.9966347813606262
neutral,0.9263834953308104
disappointment,0.6480441093444824
curiosity,0.6459181308746338
neutral,0.5731926560401917
neutral,0.6610856652259827
neutral,0.9955992698669434
realization,0.4182292520999908
neutral,0.856234073638916
neutral,0.9493544697761536
neutral,0.4670247137546539
fear,0.9838013052940368
remorse,0.3008415997028351
admiration,0.7875612378120422
remorse,0.882793664932251
curiosity,0.5735008716583252
neutral,0.9961426854133606
neutral,0.6189066171646118
neutral,0.9974900484085084
neutral,0.4440717101097107
disapproval,0.9209159016609192
fear,0.8535726070404053
realization,0.5237293839454651
realization,0.8670644760131836
disapproval,0.7384217381477356
realization,0.9834170937538148
sadness,0.9830854535102844
realization,0.892192006111145
neutral,0.9889556765556335
neutral,0.9932758808135986
neutral,0.8045796751976013
neutral,0.955579936504364
approval,0.5354259014129639
neutral,0.8707374334335327
sadness,0.7279240489006042
embarrassment,0.9926831126213074
neutral,0.8765067458152771
neutral,0.9938370585441588
neutral,0.9973216652870178
disappointment,0.9023593664169312
realization,0.555902898311615
approval,0.957388699054718
optimism,0.9428190588951112
confusion,0.993724524974823
neutral,0.7613753080368042
disapproval,0.7765188217163086
approval,0.8493444919586182
embarrassment,0.6541696786880493
neutral,0.967253565788269
disappointment,0.8517297506332397
neutral,0.6965097784996033
neutral,0.6922014951705933
confusion,0.949664831161499
neutral,0.8513369560241699
curiosity,0.6031694412231445
neutral,0.9270316958427428
neutral,0.542612612247467
realization,0.3884432017803192
curiosity,0.8486560583114624
curiosity,0.6500939130783081
caring,0.9700718522071838
approval,0.6475805044174194
disapproval,0.7729104161262512
disgust,0.6515710353851318
neutral,0.9358831644058228
neutral,0.9379451274871826
anger,0.9016075730323792
neutral,0.6943728923797607
disappointment,0.7879562973976135
caring,0.7292918562889099
neutral,0.997333526611328
confusion,0.9148939847946168
disapproval,0.9148792028427124
neutral,0.9974695444107056
realization,0.9961536526679992
love,0.567018449306488
fear,0.8192458152770996
annoyance,0.8193677067756653
neutral,0.8727735280990601
love,0.5907348394393921
curiosity,0.9896767735481262
neutral,0.8511858582496643
disapproval,0.6705323457717896
confusion,0.995332658290863
neutral,0.9820205569267272
curiosity,0.9355353713035583
realization,0.9808523058891296
neutral,0.5891000628471375
disapproval,0.754768967628479
neutral,0.9464972019195556
fear,0.9935414791107178
amusement,0.9916682243347168
fear,0.9659172892570496
curiosity,0.981715440750122
neutral,0.4152689576148987
approval,0.8954795598983765
approval,0.9943655729293824
disapproval,0.878341555595398
admiration,0.9506076574325562
disapproval,0.9864686727523804
curiosity,0.9801470637321472
neutral,0.9389426112174988
nervousness,0.854770302772522
neutral,0.8946567177772522
neutral,0.8891995549201965
neutral,0.7761037945747375
anger,0.9762524366378784
confusion,0.8875250220298767
confusion,0.9838169813156128
disappointment,0.9692407250404358
neutral,0.9938188195228576
confusion,0.9863974452018738
admiration,0.9345755577087402
fear,0.5029011368751526
approval,0.2572364807128906
neutral,0.9910054206848145
amusement,0.7220408916473389
neutral,0.8436194658279419
neutral,0.9981672763824464
neutral,0.9772176146507264
neutral,0.7299551367759705
neutral,0.9563676714897156
disapproval,0.6423483490943909
neutral,0.9949631690979004
surprise,0.3703357875347137
neutral,0.400272786617279
neutral,0.9486488699913024
approval,0.8257712721824646
disapproval,0.9850510358810424
curiosity,0.5563547015190125
neutral,0.8641131520271301
neutral,0.986954152584076
neutral,0.972687304019928
realization,0.96817946434021
disappointment,0.489140510559082
disapproval,0.8591538667678833
desire,0.8857340216636658
neutral,0.5269457101821899
neutral,0.5726690292358398
curiosity,0.513443112373352
neutral,0.9612323045730592
realization,0.6494961380958557
curiosity,0.4062394797801971
confusion,0.9017297625541688
approval,0.7134203910827637
neutral,0.9030696153640748
neutral,0.8652744293212891
curiosity,0.4173908233642578
neutral,0.6722434163093567
neutral,0.9421613216400146
neutral,0.4255605936050415
sadness,0.4113196730613708
realization,0.6981679201126099
disapproval,0.9881216287612916
disappointment,0.9323675632476808
annoyance,0.4492762386798858
joy,0.5211336612701416
realization,0.838383674621582
disapproval,0.8224923610687256
confusion,0.9928935170173644
excitement,0.8336296081542969
neutral,0.9965941309928894
neutral,0.974583864212036
disappointment,0.928748607635498
approval,0.3560654819011688
neutral,0.9697866439819336
neutral,0.9725322723388672
neutral,0.9416340589523317
confusion,0.8809150457382202
neutral,0.3333488702774048
admiration,0.9878410696983336
curiosity,0.9319053888320924
disapproval,0.639006495475769
realization,0.4469316601753235
neutral,0.9976319074630736
disapproval,0.9883085489273072
approval,0.9496952891349792
disapproval,0.8090426921844482
neutral,0.847218930721283
realization,0.6829254031181335
neutral,0.9943850040435792
neutral,0.7498512864112854
neutral,0.5192816257476807
annoyance,0.5606867074966431
neutral,0.3578396141529083
curiosity,0.9704533815383912
neutral,0.9466172456741332
neutral,0.9817246198654176
annoyance,0.4728441536426544
disapproval,0.987927496433258
neutral,0.9848561882972716
realization,0.492502897977829
neutral,0.9030081629753112
neutral,0.9784467816352844
fear,0.4371165633201599
curiosity,0.7208367586135864
neutral,0.8197704553604126
confusion,0.9683313369750975
amusement,0.694499135017395
disapproval,0.9733205437660216
neutral,0.8962385058403015
neutral,0.7856111526489258
neutral,0.7853320837020874
realization,0.7513671517372131
neutral,0.9935551285743712
neutral,0.5269127488136292
curiosity,0.5617534518241882
amusement,0.4143003225326538
neutral,0.985470414161682
annoyance,0.7400419116020203
surprise,0.9928292632102966
neutral,0.5984859466552734
neutral,0.697700023651123
curiosity,0.9345256686210632
neutral,0.8073616027832031
neutral,0.8530019521713257
optimism,0.4809851944446563
neutral,0.9434936046600342
excitement,0.4411123096942901
disapproval,0.7592415809631348
surprise,0.479396104812622
realization,0.9427601099014282
annoyance,0.8664173483848572
neutral,0.7727136611938477
surprise,0.566935122013092
neutral,0.9169355630874634
realization,0.5864380598068237
neutral,0.9735180139541626
fear,0.861589789390564
confusion,0.6573113799095154
fear,0.4045245349407196
amusement,0.956562876701355
neutral,0.5704106688499451
neutral,0.8270560503005981
approval,0.903156042098999
neutral,0.4164033830165863
annoyance,0.2364060878753662
neutral,0.8876537084579468
amusement,0.9752359390258788
neutral,0.9933677315711976
annoyance,0.4380694627761841
confusion,0.9769749641418456
neutral,0.9942558407783508
confusion,0.5350018739700317
confusion,0.9903218150138856
neutral,0.9935905933380128
neutral,0.7110874056816101
approval,0.9465972781181335
fear,0.9149646162986756
neutral,0.5107694268226624
disapproval,0.6431044340133667
caring,0.759954035282135
remorse,0.9557698965072632
disapproval,0.5500246286392212
realization,0.7534623146057129
confusion,0.9943755865097046
realization,0.6707706451416016
neutral,0.5466163754463196
admiration,0.9758471846580504
neutral,0.6519798040390015
realization,0.9481685161590576
neutral,0.3142546117305755
neutral,0.783710777759552
amusement,0.9899408221244812
approval,0.389891505241394
realization,0.5488656759262085
disapproval,0.5856482982635498
neutral,0.9903979301452636
amusement,0.9932936429977416
neutral,0.9970580339431764
neutral,0.9247134327888488
disapproval,0.3672900199890136
disapproval,0.4776327311992645
joy,0.5868803858757019
neutral,0.9294285178184508
realization,0.6460661292076111
confusion,0.7782340049743652
neutral,0.9912856221199036
caring,0.4919162690639496
fear,0.9069048762321472
confusion,0.8049687147140503
neutral,0.4786930680274963
fear,0.9906504154205322
excitement,0.6617907285690308
admiration,0.8106250166893005
disappointment,0.5010712146759033
amusement,0.710300087928772
fear,0.6102690696716309
fear,0.9762039184570312
approval,0.7557738423347473
annoyance,0.8145809173583984
neutral,0.4679685533046722
neutral,0.8891466856002808
fear,0.4746718108654022
annoyance,0.5621015429496765
annoyance,0.5625584125518799
neutral,0.9308947324752808
realization,0.9889612793922424
neutral,0.8594968914985657
anger,0.9058632254600524
approval,0.8277527689933777
approval,0.5780792236328125
approval,0.5780792236328125
neutral,0.3171493709087372
neutral,0.6592045426368713
neutral,0.7920907139778137
neutral,0.6563318967819214
disapproval,0.8422680497169495
confusion,0.7000524401664734
neutral,0.98880273103714
neutral,0.8415570855140686
curiosity,0.5903916954994202
confusion,0.8227843642234802
neutral,0.9856603145599364
neutral,0.994649350643158
neutral,0.5578382015228271
realization,0.7475037574768066
amusement,0.7588224411010742
approval,0.9527317881584167
curiosity,0.7775158882141113
confusion,0.6585474610328674
neutral,0.9899200201034546
annoyance,0.6867970824241638
neutral,0.9983909130096436
realization,0.9758427739143372
sadness,0.8978779315948486
realization,0.6426754593849182
amusement,0.9890228509902954
disapproval,0.9890369772911072
sadness,0.933100163936615
neutral,0.6254441142082214
disapproval,0.9281060099601746
annoyance,0.9348551630973816
caring,0.8744351863861084
realization,0.8282559514045715
neutral,0.7366840243339539
fear,0.9938752055168152
annoyance,0.5365086793899536
neutral,0.9981344938278198
disapproval,0.8694478273391724
sadness,0.9855441451072692
neutral,0.9770777225494384
confusion,0.9621112942695618
neutral,0.7671167850494385
caring,0.5776947140693665
anger,0.8408359885215759
gratitude,0.9977914094924928
realization,0.7664677500724792
disappointment,0.942509949207306
amusement,0.8493306040763855
confusion,0.5772161483764648
anger,0.7732546925544739
curiosity,0.7265057563781738
neutral,0.9977831244468688
neutral,0.9973840117454528
neutral,0.9796542525291444
curiosity,0.893684983253479
sadness,0.9065638780593872
neutral,0.9775397777557372
neutral,0.992029905319214
neutral,0.9968841671943665
disgust,0.5157036781311035
curiosity,0.9790499806404114
neutral,0.9956613183021544
disappointment,0.6436894536018372
excitement,0.4830120205879211
neutral,0.9870157241821288
nervousness,0.5145692825317383
curiosity,0.984986126422882
remorse,0.9341595768928528
neutral,0.9970069527626038
optimism,0.6174470782279968
neutral,0.8778685331344604
neutral,0.8778685331344604
realization,0.8802458047866821
approval,0.8799488544464111
confusion,0.9544775485992432
sadness,0.5071317553520203
excitement,0.9795238375663756
neutral,0.8856501579284668
approval,0.9406434297561646
neutral,0.5148065686225891
admiration,0.9694250226020812
admiration,0.4680672585964203
neutral,0.6229526400566101
gratitude,0.5389066338539124
neutral,0.9289134740829468
neutral,0.8377224206924438
neutral,0.9799298048019408
curiosity,0.9177764654159546
neutral,0.9918044805526732
neutral,0.9365784525871276
neutral,0.9626413583755492
amusement,0.8980860710144043
admiration,0.8898783922195435
disappointment,0.8982539772987366
disapproval,0.5287492871284485
love,0.9874039888381958
neutral,0.6405305862426758
approval,0.9715934991836548
anger,0.7161148190498352
amusement,0.9331737756729126
curiosity,0.9886848330497742
approval,0.9635022282600404
neutral,0.4531278908252716
neutral,0.6880068182945251
disapproval,0.8652672171592712
amusement,0.991878867149353
neutral,0.8317040801048279
annoyance,0.450078934431076
neutral,0.9936104416847228
annoyance,0.5772866010665894
neutral,0.6262083649635315
confusion,0.9853325486183168
realization,0.4769711494445801
realization,0.4769711494445801
neutral,0.9950417876243592
curiosity,0.6096409559249878
realization,0.4297955334186554
disapproval,0.3241384625434875
confusion,0.973625123500824
remorse,0.8092506527900696
curiosity,0.5827903747558594
neutral,0.8789797425270081
neutral,0.4807791709899902
curiosity,0.9418337345123292
annoyance,0.9490097165107728
confusion,0.7982393503189087
fear,0.418428361415863
neutral,0.4703616201877594
sadness,0.9775057435035706
fear,0.8601671457290649
neutral,0.7922342419624329
neutral,0.7073665857315063
neutral,0.9175704717636108
fear,0.4144412875175476
curiosity,0.9802345633506776
neutral,0.424267053604126
neutral,0.6666810512542725
annoyance,0.4616386592388153
neutral,0.9971032738685608
neutral,0.979383647441864
curiosity,0.8986522555351257
neutral,0.6564534306526184
curiosity,0.9870218634605408
neutral,0.9310319423675536
neutral,0.9914336204528807
admiration,0.9843069314956664
neutral,0.972432017326355
fear,0.899474024772644
excitement,0.9019503593444824
neutral,0.6888713240623474
fear,0.8205990791320801
approval,0.3110465109348297
curiosity,0.7605554461479187
realization,0.993918776512146
desire,0.7783950567245483
realization,0.4447025954723358
fear,0.9872583746910096
embarrassment,0.892863392829895
neutral,0.9975128173828124
neutral,0.8632510304450989
neutral,0.7101932168006897
neutral,0.4809221625328064
neutral,0.4329103231430053
neutral,0.6070618033409119
curiosity,0.9911183714866638
neutral,0.7595261931419373
excitement,0.9048957228660583
disapproval,0.9736468195915222
confusion,0.9953272342681884
confusion,0.5601880550384521
anger,0.4599784314632416
confusion,0.6373135447502136
neutral,0.8770163655281067
disappointment,0.9899175763130188
sadness,0.9699550867080688
neutral,0.237816721200943
neutral,0.9890417456626892
fear,0.4078419506549835
confusion,0.9766411185264589
amusement,0.9806344509124756
neutral,0.9892260432243348
realization,0.4943249821662903
surprise,0.8078781962394714
fear,0.5116174221038818
annoyance,0.4595504403114319
approval,0.6596361398696899
disapproval,0.9954621195793152
neutral,0.9590359926223756
neutral,0.4440205097198486
surprise,0.9803454279899596
approval,0.711365282535553
neutral,0.9825676083564758
neutral,0.5871621966362
curiosity,0.9882354736328124
neutral,0.8527642488479614
amusement,0.9758350849151612
confusion,0.9949550032615662
confusion,0.9358088374137878
neutral,0.9859472513198853
neutral,0.7079910635948181
annoyance,0.859397828578949
neutral,0.8475558757781982
neutral,0.8662151098251343
neutral,0.5805078744888306
excitement,0.8769456744194031
realization,0.6031614542007446
confusion,0.6019056439399719
realization,0.7126026153564453
neutral,0.7626901865005493
neutral,0.6612252593040466
neutral,0.9900562763214112
surprise,0.479760080575943
neutral,0.6317505240440369
confusion,0.8885822892189026
neutral,0.5488505959510803
disapproval,0.7143517136573792
realization,0.7570822238922119
approval,0.6483287215232849
curiosity,0.9196016192436218
neutral,0.9816057085990906
neutral,0.9650879502296448
neutral,0.5511096715927124
neutral,0.7681782841682434
admiration,0.9901272058486938
neutral,0.9919416904449464
anger,0.5187535285949707
sadness,0.8568283915519714
neutral,0.9933429956436156
excitement,0.2714142203330993
neutral,0.9950942993164062
disapproval,0.977405607700348
disapproval,0.7621867060661316
fear,0.4551796019077301
neutral,0.4023509323596954
fear,0.4937630593776703
neutral,0.9279618263244628
disappointment,0.8856031894683838
admiration,0.6750688552856445
curiosity,0.9654693603515624
admiration,0.9916422367095948
confusion,0.8609015345573425
neutral,0.9145815968513488
amusement,0.9902644157409668
confusion,0.7051384449005127
neutral,0.9218130111694336
confusion,0.7144609689712524
disappointment,0.9044912457466124
neutral,0.791655421257019
realization,0.996519923210144
confusion,0.3420237600803375
admiration,0.7075698375701904
neutral,0.8334630727767944
neutral,0.8032149076461792
curiosity,0.6716806292533875
confusion,0.4376324117183685
curiosity,0.655436635017395
neutral,0.991262674331665
neutral,0.8203286528587341
neutral,0.8551298975944519
neutral,0.9971690773963928
realization,0.6095415949821472
neutral,0.4275914132595062
neutral,0.425012856721878
neutral,0.8873436450958252
neutral,0.5522865653038025
neutral,0.9980452060699464
disappointment,0.6059779524803162
admiration,0.8254516124725342
disapproval,0.214830219745636
surprise,0.9678784012794496
approval,0.4811441004276275
neutral,0.3302206993103027
neutral,0.994763970375061
neutral,0.9973489046096802
neutral,0.9798018932342528
fear,0.9021291136741638
excitement,0.594906210899353
curiosity,0.335979014635086
annoyance,0.9386646747589112
admiration,0.92790949344635
neutral,0.9881144165992736
neutral,0.9793316125869752
neutral,0.6152712106704712
neutral,0.9974523186683656
neutral,0.6439192891120911
realization,0.7271418571472168
admiration,0.8817986845970154
curiosity,0.5449916124343872
excitement,0.9848997592926024
curiosity,0.6662419438362122
excitement,0.7627911567687988
confusion,0.5360264182090759
neutral,0.4538943767547607
disappointment,0.9792326092720032
sadness,0.967235028743744
neutral,0.9972378015518188
confusion,0.8479682207107544
neutral,0.9254215955734252
fear,0.7082681655883789
fear,0.9933717250823976
disapproval,0.877812385559082
neutral,0.9887930750846864
neutral,0.7844547033309937
confusion,0.5498676896095276
gratitude,0.8932838439941406
annoyance,0.5913166403770447
realization,0.7187687754631042
neutral,0.4040215015411377
disappointment,0.6944075226783752
disapproval,0.7018308639526367
excitement,0.9298200011253356
disapproval,0.7558020949363708
excitement,0.7244516015052795
neutral,0.9697389006614684
excitement,0.982373833656311
love,0.9683696031570436
fear,0.9303715825080872
fear,0.9427049160003662
disappointment,0.9890377521514891
fear,0.983209192752838
neutral,0.7993288040161133
disapproval,0.5964986681938171
excitement,0.985084354877472
anger,0.8404670357704163
realization,0.6733400225639343
neutral,0.9902251362800598
curiosity,0.9347071647644044
annoyance,0.3544939160346985
neutral,0.997582197189331
approval,0.6910019516944885
optimism,0.2928004264831543
admiration,0.9881834387779236
neutral,0.9835277199745178
approval,0.501811146736145
annoyance,0.7542165517807007
annoyance,0.7249886989593506
realization,0.5361220836639404
annoyance,0.4591843783855438
annoyance,0.4591843783855438
caring,0.4074109196662903
curiosity,0.823559582233429
admiration,0.9914235472679138
sadness,0.8416576981544495
amusement,0.9182759523391724
amusement,0.9182759523391724
confusion,0.940464735031128
neutral,0.9977508187294006
curiosity,0.7200417518615723
neutral,0.986255705356598
disapproval,0.7309826612472534
realization,0.572899580001831
neutral,0.9934784173965454
neutral,0.9728758335113524
neutral,0.7185858488082886
disapproval,0.7205818891525269
neutral,0.9119850397109984
realization,0.9970065951347352
fear,0.8559017181396484
fear,0.9861646294593812
annoyance,0.9401920437812804
fear,0.993236243724823
disappointment,0.5600598454475403
neutral,0.594289243221283
neutral,0.946835994720459
curiosity,0.3763811290264129
desire,0.4965783059597015
admiration,0.9275313019752502
curiosity,0.990349054336548
neutral,0.9758983850479126
caring,0.6788225769996643
admiration,0.8932239413261414
disappointment,0.2845862507820129
neutral,0.908394694328308
neutral,0.8956918120384216
curiosity,0.9865169525146484
neutral,0.9785874485969543
realization,0.4801687598228454
neutral,0.6966248154640198
approval,0.8114413619041443
fear,0.9760594367980956
neutral,0.5970704555511475
disappointment,0.6352030038833618
disapproval,0.8947322964668274
neutral,0.9882806539535522
curiosity,0.8745974898338318
confusion,0.597839891910553
disappointment,0.9724039435386658
surprise,0.8685213923454285
fear,0.4526844620704651
neutral,0.7253977060317993
realization,0.8543349504470825
neutral,0.9645608067512512
disapproval,0.9416223168373108
neutral,0.9889284372329712
realization,0.986086130142212
amusement,0.9623516798019408
neutral,0.9914942979812622
neutral,0.9914942979812622
realization,0.4384193420410156
sadness,0.917828381061554
admiration,0.985587239265442
disappointment,0.9899175763130188
confusion,0.9038015604019164
admiration,0.6636923551559448
neutral,0.8746386170387268
nervousness,0.4287201762199402
disapproval,0.955206036567688
neutral,0.5450940132141113
neutral,0.6213232278823853
neutral,0.701441764831543
neutral,0.9976599216461182
neutral,0.9978183507919312
anger,0.9253697395324708
confusion,0.6483348608016968
desire,0.6795394420623779
realization,0.6989827156066895
neutral,0.9916307330131532
curiosity,0.976029098033905
admiration,0.9858023524284364
disappointment,0.5994877219200134
neutral,0.8403571248054504
realization,0.562083899974823
confusion,0.7785051465034485
fear,0.4703441262245178
realization,0.566377580165863
neutral,0.9804609417915344
neutral,0.9975475668907166
excitement,0.7306532263755798
annoyance,0.7313324809074402
neutral,0.8527575731277466
admiration,0.9539793729782104
disapproval,0.7249104976654053
neutral,0.9600133299827576
realization,0.9961509704589844
fear,0.990368664264679
neutral,0.9886870384216307
neutral,0.9944043159484864
neutral,0.4941948652267456
disapproval,0.557142436504364
anger,0.914919137954712
realization,0.7916118502616882
neutral,0.979306697845459
neutral,0.7669042944908142
neutral,0.8413229584693909
neutral,0.996259331703186
caring,0.5345703363418579
neutral,0.660614550113678
disapproval,0.7973398566246033
fear,0.8210496306419373
curiosity,0.9467012286186218
neutral,0.9975995421409608
gratitude,0.5039236545562744
realization,0.8789255619049072
fear,0.5711328387260437
confusion,0.9784224033355712
realization,0.97214013338089
disappointment,0.9754620790481568
anger,0.8386290073394775
amusement,0.9761715531349182
neutral,0.6015926599502563
disapproval,0.9390168786048888
realization,0.9133156538009644
disapproval,0.8096659183502197
annoyance,0.3451080024242401
neutral,0.898958146572113
neutral,0.9971750974655152
realization,0.8105795383453369
disapproval,0.9657379984855652
disapproval,0.8597753643989563
neutral,0.99155855178833
annoyance,0.410940021276474
amusement,0.891797661781311
disappointment,0.7020100355148315
neutral,0.9908157587051392
approval,0.8790625333786011
annoyance,0.5566566586494446
neutral,0.8022829294204712
neutral,0.773067831993103
disappointment,0.8210898637771606
neutral,0.4309571981430053
neutral,0.5164764523506165
realization,0.9938597679138184
neutral,0.996572494506836
realization,0.9480583667755128
neutral,0.9211345314979552
fear,0.910720944404602
surprise,0.6666139364242554
neutral,0.9620234966278076
realization,0.9871813654899596
realization,0.5717452764511108
realization,0.9951320886611938
joy,0.5784085988998413
sadness,0.726904034614563
neutral,0.9471119046211244
neutral,0.5022334456443787
approval,0.8544766902923584
amusement,0.8506044149398804
neutral,0.9517594575881958
neutral,0.6969136595726013
surprise,0.6640533804893494
fear,0.9382051825523376
amusement,0.9858794808387756
confusion,0.7396584153175354
annoyance,0.5013622045516968
disapproval,0.959386944770813
confusion,0.9470519423484802
neutral,0.9283006191253662
amusement,0.4357903301715851
gratitude,0.971575915813446
neutral,0.9963974356651306
neutral,0.6192953586578369
realization,0.5411666631698608
excitement,0.8535871505737305
fear,0.9862971305847168
disapproval,0.3380469977855682
confusion,0.6478770971298218
fear,0.893381655216217
fear,0.5860147476196289
neutral,0.9973915815353394
sadness,0.8387324810028076
annoyance,0.7270233035087585
excitement,0.8107944130897522
surprise,0.515537679195404
neutral,0.4268763661384582
neutral,0.9347923994064332
excitement,0.6697150468826294
neutral,0.987984538078308
neutral,0.9747660160064696
confusion,0.868222713470459
disappointment,0.6711768507957458
neutral,0.6929258704185486
neutral,0.9080712795257568
neutral,0.9261114001274108
neutral,0.9477142095565796
neutral,0.989428699016571
neutral,0.9691795110702516
disappointment,0.9163289666175842
sadness,0.989607036113739
realization,0.9961915016174316
surprise,0.9215538501739502
disappointment,0.5036889314651489
neutral,0.5441367626190186
neutral,0.9237999320030212
approval,0.9258023500442504
neutral,0.798194944858551
confusion,0.8266533613204956
neutral,0.9403766989707948
neutral,0.6932687759399414
neutral,0.9673359990119934
neutral,0.8661617636680603
neutral,0.8011903762817383
